game_id,name,genre
2948,Shrek the Third,Action
2949,Test Drive Unlimited 2,Racing
2950,Moto Racer 2,Racing
2951,Halo 2 Multiplayer Map Pack,Shooter
2953,Mortal Kombat: Shaolin Monks,Action
2954,MX vs. ATV Unleashed: On the Edge,Racing
2956,Mario Pinball Land,Misc
2957,Mappy,Platform
2958,J-League Soccer: Prime Goal,Sports
2960,NFL Xtreme,Sports
2961,The Sly Collection,Platform
2962,One Piece: Pirate Warriors 2,Action
2965,Need for Speed: Shift 2 Unleashed,Racing
2967,Nintendo Presents: New Style Boutique 2 - Fashion Forward,Misc
2968,MX vs. ATV Untamed,Racing
2969,The Last Remnant,Role-Playing
2970,Frozen: Olaf's Quest,Platform
2971,The Sims: Medieval,Simulation
2972,Baldur's Gate: Dark Alliance II,Role-Playing
2975,Kirby's Dream Collection: Special Edition,Action
2977,Star Wars: Masters of Teras Kasi,Action
2978,The Last Story,Role-Playing
2980,Iron Man,Action
2981,Disney Infinity 3.0,Action
2984,Mortal Kombat Mythologies: Sub-Zero,Fighting
2986,Naruto: Clash of Ninja,Fighting
2987,Prince of Persia: The Two Thrones,Action
2988,Hot Shots Golf: Open Tee 2,Sports
2989,Metro: Last Light,Action
2990,Fossil Fighters: Champions,Role-Playing
2992,Sniper Elite 3,Shooter
2994,Bushido Blade 2,Fighting
2995,Suikoden II,Role-Playing
2997,Cars: Mater-National Championship,Racing
2999,Hidden Objects: Mystery Stories,Adventure
3000,Red Steel,Shooter
3002,Tourist Trophy: The Real Riding Simulator,Racing
3004,.hack//Mutation Part 2,Role-Playing
3005,Country Dance,Misc
3007,Midway Arcade Treasures 2,Misc
3008,100 Classic Books,Misc
3009,Unreal Tournament III,Shooter
3010,Final Fantasy Crystal Chronicles: Ring of Fates,Role-Playing
3011,Return to Castle Wolfenstein: Tides of War,Shooter
3013,Lollipop Chainsaw,Action
3014,The Darkness,Shooter
3015,Street Sk8er,Sports
3016,Club Penguin: Elite Penguin Force - Herbert's Revenge,Adventure
3017,Contra: Legacy of War,Shooter
3019,Fight Night Round 2004,Fighting
3021,The Biggest Loser: Challenge,Sports
3022,Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,Misc
3023,Spice World,Action
3024,Star Wars: Republic Commando,Shooter
3025,Armored Core 3,Simulation
3027,Taiko no Tatsujin Wii,Misc
3029,Virtua Tennis: World Tour (US & Others sales),Sports
3032,RIFT,Role-Playing
3033,Wild ARMs 2,Role-Playing
3034,Summer Sports: Paradise Island (Others sales),Sports
3038,TV Show King Party,Puzzle
3039,Crafting Mama,Simulation
3042,Command & Conquer: Red Alert 3,Strategy
3043,The Fairly Odd Parents: Breakin Da Rules,Platform
3045,Peppa Pig: Fun and Games,Misc
3046,Adventures of Tron,Action
3047,Phoenix Wright: Ace Attorney - Trials and Tribulations,Adventure
3048,NHL 13,Sports
3050,The Sims 3: High-End Loft Stuff,Simulation
3051,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Action
3052,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,Misc
3053,Pro Pinball: Big Race USA,Simulation
3057,Tony Hawk's Proving Ground,Sports
3058,MLB 2004,Sports
3059,Naruto Shippuden: Ultimate Ninja 4,Fighting
3060,Tiger Woods PGA Tour 2000,Sports
3061,Darkstone,Role-Playing
3062,NCAA March Madness 2003,Sports
3064,Thrillville,Strategy
3065,NHL 10,Sports
3066,Jikkyou World Soccer 2000 Final Edition,Sports
3068,Puzzler Brain Games,Puzzle
3069,Dragon Quest Monsters: Caravan Heart,Role-Playing
3070,Strawberry Shortcake: Summertime Adventure,Adventure
3073,Street Fighter Anniversary Collection,Fighting
3074,Legend of Legaia,Role-Playing
3075,Napoleon: Total War,Strategy
3076,Fist of the North Star: Ken's Rage,Action
3077,Wario: Master of Disguise,Platform
3080,Tiger Woods PGA Tour 09,Sports
3081,Keystone Kapers,Action
3083,New Play Control! Pikmin,Strategy
3084,Shrek: Hassle at the Castle,Action
3085,Suikoden IV,Role-Playing
3086,Gods Eater Burst,Action
3087,Disney's Kim Possible 2: Drakken's Demise,Platform
3088,Um Jammer Lammy,Misc
3089,Brothers In Arms: Road to Hill 30,Shooter
3092,Taiko no Tatsujin DS: Touch de Dokodon!,Misc
3093,F1 2015,Racing
3094,Scene It? Box Office Smash,Misc
3095,Animaniacs Ten Pin Alley,Sports
3102,Radiata Stories,Role-Playing
3103,F-Zero GX,Racing
3106,Yoshi Topsy-Turvy,Platform
3107,Up,Action
3108,Monster Jam: Maximum Destruction,Racing
3109,Real Heroes: Firefighter,Action
3110,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,Misc
3111,World of Dragon Warrior - Torneko: The Last Hope,Role-Playing
3113,MLB 14: The Show,Sports
3115,Advance Wars 2: Black Hole Rising,Strategy
3116,Fire Emblem: Shadow Dragon,Role-Playing
3118,Drakengard,Role-Playing
3119,SingStar Pop Hits,Misc
3120,Kung-Fu Master,Action
3121,Champions: Return to Arms,Role-Playing
3122,Harry Potter and the Goblet of Fire,Action
3123,SingStar R&B,Misc
3124,Mary-Kate and Ashley: Magical Mystery Mall,Adventure
3126,Disney Sing It: Party Hits,Misc
3127,Dead or Alive 5,Fighting
3128,Star Ocean: First Departure,Role-Playing
3129,Super Robot Taisen Impact,Strategy
3131,The Black Eyed Peas Experience,Misc
3132,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,Misc
3133,Sengoku Basara: Samurai Heroes,Action
3135,Paws & Claws: Pet Vet,Simulation
3137,Crash Bandicoot Purple: Ripto's Rampage,Platform
3139,Spyro: A Hero's Tail,Platform
3140,Crash of the Titans,Action
3142,Crash: Twinsanity,Platform
3146,GoldenEye: Rogue Agent,Shooter
3150,Rayman 3D,Platform
3151,LEGO Marvel's Avengers,Action
3153,X2: Wolverine's Revenge,Platform
3154,Stuntman: Ignition,Racing
3155,NBA Live 06,Sports
3160,Rayman 2: The Great Escape,Platform
3161,Nicktoons Collection: Game Boy Advance Video Volume 1,Misc
3164,Onimusha: Dawn of Dreams,Action
3165,NieR,Role-Playing
3166,The Princess and the Frog,Platform
3167,Sega Rally Revo,Racing
3168,SpongeBob SquarePants: Game Boy Advance Video Volume 1,Misc
3169,Gravity Rush,Action
3170,Konami Collector's Series: Arcade Advanced,Misc
3171,White Knight Chronicles II,Role-Playing
3172,Wolfenstein,Shooter
3173,Jampack Volume 13 (RP-T),Misc
3174,LEGO Dimensions,Action
3175,Start the Party!,Misc
3176,Cruis'n World,Racing
3179,The Walking Dead: Survival Instinct,Shooter
3180,Donkey Kong Barrel Blast,Racing
3181,Okami,Action
3182,Lemony Snicket's A Series of Unfortunate Events,Platform
3184,Family Feud: 2010 Edition,Misc
3185,Red Steel 2,Shooter
3186,X-Men Legends II: Rise of Apocalypse,Role-Playing
3187,Nightmare Creatures,Action
3188,SingStar Queen,Misc
3190,F1 2013,Racing
3191,Juiced 2: Hot Import Nights,Racing
3192,Tony Hawk's Pro Skater 2x,Sports
3196,Monster Hunter 2,Role-Playing
3197,NASCAR 06: Total Team Control,Racing
3199,Dogz,Simulation
3203,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,Misc
3206,Super Castlevania IV,Platform
3208,Angry Birds Trilogy,Action
3209,Condemned 2: Bloodshot,Action
3210,Cabela's Big Game Hunter (2008),Sports
3211,Mobile Suit Z Gundam: AEUG vs. Titans,Fighting
3215,Ape Escape 2,Platform
3216,Metroid Prime: Trilogy,Shooter
3217,X-Man,Action
3219,Advance Wars: Days of Ruin,Strategy
3220,The Sims 3: Generations,Simulation
3222,Battle of Giants: Dragons,Strategy
3223,Dragon Quest Monsters Joker 3,Role-Playing
3224,Sonic & All-Stars Racing Transformed,Racing
3225,Shin Megami Tensei: Persona 3 FES,Role-Playing
3226,FIFA Soccer 2002,Sports
3227,Shin Megami Tensei: Persona 3 Portable,Role-Playing
3228,Final Fantasy VII International,Role-Playing
3234,Wet,Shooter
3235,MySims Racing,Racing
3236,Buzz Lightyear of Star Command,Platform
3238,Nobunaga no Yabou: Haouden,Strategy
3239,Virtua Cop,Shooter
3240,Metal Gear Solid 2: Substance,Action
3241,Tony Hawk's American Wasteland,Sports
3242,WWF in Your House,Fighting
3244,Vanquish,Shooter
3245,Wild ARMs 3,Role-Playing
3246,NBA ShootOut '97,Sports
3247,Sacred 2: Fallen Angel,Role-Playing
3250,Battlezone,Shooter
3255,Tak 2: The Staff of Dreams,Platform
3257,Warriors Orochi 3,Action
3258,Bolt,Adventure
3259,Viewtiful Joe,Action
3261,Beetle Adventure Racing!,Racing
3262,FIFA Soccer,Sports
3263,Disney's 102 Dalmatians: Puppies to the Rescue,Platform
3265,Strike Force Bowling,Sports
3268,Halloween,Action
3269,Dragon Ball Z: Ultimate Tenkaichi,Fighting
3271,Bass Landing,Sports
3272,XGRA: Extreme G-Racing Association,Racing
3273,Mario's Picross,Puzzle
3274,Pac-Man Player's Choice Bundle,Misc
3276,Fighters MEGAMiX,Fighting
3277,Bahamut Lagoon,Role-Playing
3280,Toshochu: Run for Money,Adventure
3281,Dragon Quest Monsters: Joker 2 Professional,Role-Playing
3282,NFL Quarterback Club 99,Sports
3283,Super Robot Taisen α Gaiden,Strategy
3284,Formula 1: Championship Edition,Racing
3285,Muramasa: The Demon Blade,Role-Playing
3287,SingStar Singalong With Disney,Misc
3288,NHL 16,Sports
3290,NFL Fever 2003,Sports
3291,Samurai Warriors 2,Action
3292,Dynasty Warriors 8,Action
3293,Disney Sing It: Family Hits,Misc
3294,2 Games in 1: Sonic Battle & ChuChu Rocket!,Misc
3295,Robotech: Battlecry,Shooter
3296,Dora the Explorer: Super Spies,Platform
3297,New Carnival Games,Misc
3300,Cooking Mama 4: Kitchen Magic!,Simulation
3301,Texas Hold 'Em Poker,Misc
3302,Time Crisis 3,Shooter
3303,Cabela's Monster Buck Hunter,Sports
3304,Ganbaru Watashi no Kakei Diary,Misc
3306,New Play Control! Donkey Kong Jungle Beat,Platform
3307,Small Soldiers,Platform
3308,Yakuza: Dead Souls,Shooter
3309,Littlest Pet Shop: Garden,Simulation
3311,Duke Nukem: Total Meltdown,Shooter
3312,Pac-Man Party,Misc
3313,Jak and Daxter: The Lost Frontier,Platform
3314,Major League Baseball 2K8,Sports
3315,SimCity DS,Simulation
3316,Major League Baseball 2K9,Sports
3317,Petz: Dogz Pack,Simulation
3319,Final Fantasy IV Advance,Role-Playing
3321,Tomb Raider Chronicles,Action
3323,Dragon Ball Z: Buu's Fury,Action
3325,Guitar Hero: Smash Hits,Misc
3326,Disney TH!NK Fast: The Ultimate Trivia Showdown,Misc
3327,Spider-Man: Mysterio's Menace,Action
3330,Game & Watch Gallery 4,Misc
3331,Littlest Pet Shop: Jungle,Simulation
3332,Naruto: Ultimate Ninja,Fighting
3333,Fighters Uncaged,Fighting
3335,New Play Control! Pikmin 2,Strategy
3337,Hot Shots Golf: World Invitational,Sports
3338,Monster Trucks,Racing
3340,Wave Race: Blue Storm,Racing
3341,Backyard Wrestling: Don't Try This at Home,Fighting
3343,MonHun Nikki: Poka Poka Ailu Mura,Role-Playing
3344,The Golden Compass,Action
3346,Phineas and Ferb: Across the 2nd Dimension,Action
3349,WarioWare D.I.Y.,Misc
3352,Alice: Madness Returns,Adventure
3353,LEGO The Hobbit,Action
3354,Suikoden,Role-Playing
3355,Secret Agent Clank,Platform
3356,Rayman Arena,Racing
3358,Jaws Unleashed,Action
3359,Puyo Puyo Sun,Puzzle
3362,Mickey's Speedway USA,Racing
3363,International Superstar Soccer 64,Sports
3365,NASCAR Heat 2002,Racing
3366,Disney Sing It! High School Musical 3: Senior Year,Misc
3367,From TV Animation One Piece: Grand Battle 2,Fighting
3368,BeatMania Append 3rdMix,Simulation
3369,PGR3 - Project Gotham Racing 3,Racing
3372,Xena: Warrior Princess,Adventure
3373,Scribblenauts: Unlimited,Action
3374,Front Mission,Strategy
3376,Kinect Rush: A Disney Pixar Adventure,Adventure
3380,Asphalt: Urban GT,Racing
3381,The Fight: Lights Out,Fighting
3382,Dai-2-Ji Super Robot Taisen α,Strategy
3383,Pokemon Trozei!,Puzzle
3385,Hot Wheels: Stunt Track Challenge,Racing
3389,Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,Strategy
3391,Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,Sports
3393,CyberTiger,Sports
3394,Jampack Fall 2001,Misc
3396,Final Fantasy: The 4 Heroes of Light,Role-Playing
3398,Kane & Lynch 2: Dog Days,Shooter
3399,NFL Blitz 2001,Sports
3400,Total War: Shogun 2,Strategy
3401,Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,Sports
3403,Yakuza 5,Action
3405,BurgerTime,Puzzle
3406,Naruto: The Broken Bond,Action
3407,2002 FIFA World Cup,Sports
3410,Smurf: Rescue In Gargamel's Castle,Action
3411,Spelling Challenges and more!,Misc
3412,Go Diego Go! Great Dinosaur Rescue,Action
3414,Extreme-G,Racing
3416,Payday 2,Shooter
3417,Dead or Alive Xtreme Beach Volleyball,Sports
3418,Tales of Rebirth,Role-Playing
3421,Tales of Zestiria,Role-Playing
3422,Silent Hill: Shattered Memories,Action
3424,Skate it,Sports
3425,Game Party in Motion,Misc
3426,Barbie: Race & Ride,Action
3427,Lost: Via Domus,Action
3428,Mega Man Anniversary Collection,Platform
3429,Final Fantasy Anniversary Edition,Role-Playing
3434,Harvest Moon: Friends of Mineral Town,Simulation
3435,Backyard NBA Basketball,Sports
3437,Kirby's Dream Course,Sports
3438,Doom 3 BFG Edition,Shooter
3439,Mega Man X7,Action
3440,Top Spin 3,Action
3442,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Action
3443,The Conduit,Shooter
3445,Tokimeki Memorial: Forever with You,Simulation
3447,Cabela's Dangerous Hunts 2011,Sports
3448,NHL 15,Sports
3451,The Lord of the Rings: The Third Age,Role-Playing
3452,Harvest Moon: Sunshine Islands,Simulation
3453,Trivial Pursuit,Misc
3454,The Legend of Spyro: Dawn of the Dragon,Platform
3455,The Sims 3: World Adventures,Simulation
3456,Kinect Sports Rivals,Sports
3461,Tom Clancy's HAWX,Action
3462,Sammy Sosa High Heat Baseball 2001,Sports
3464,Terminator 3: Rise of the Machines,Action
3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",Shooter
3466,Harvest Moon: The Tale of Two Towns,Simulation
3467,FIFA: Road to  World Cup 98,Sports
3468,World Cup 98,Sports
3469,International Superstar Soccer '98,Sports
3470,NASCAR: Dirt to Daytona,Racing
3471,Unreal Tournament,Shooter
3472,Digimon World 2,Role-Playing
3473,Tales of Phantasia,Role-Playing
3475,Xenosaga Episode II: Jenseits von Gut und Böse,Role-Playing
3476,Gex: Enter the Gecko,Platform
3477,Shrek 2: Beg for Mercy,Adventure
3478,Mega Man Star Force 2: Zerker x Ninja / Saurian,Action
3479,JoJo's Bizarre Adventure: All Star Battle,Fighting
3480,Petz Nursery,Simulation
3481,Contra: Shattered Soldier,Shooter
3482,Championship Motocross featuring Ricky Carmichael,Racing
3483,Dragon Ball Z: Chou Saiya Densetsu,Role-Playing
3486,Phoenix Wright: Ace Attorney - Justice for All,Adventure
3487,Fire Emblem: Seisen no Keifu,Strategy
3489,Disgaea 4: A Promise Unforgotten,Role-Playing
3490,BlazBlue: Calamity Trigger,Fighting
3491,Tenchu 2: Birth of the Stealth Assassins,Action
3493,MLB 11: The Show,Sports
3494,Naruto: Uzumaki Chronicles 2,Action
3495,NHL 06,Sports
3497,Rooms: The Main Building,Adventure
3498,Rapala: We Fish,Sports
3499,Parasite Eve II,Role-Playing
3502,Ratchet & Clank: Quest for Booty,Platform
3506,Shin Megami Tensei IV,Role-Playing
3507,Theme Park,Simulation
3508,Blacksite: Area 51,Shooter
3510,ATV Offroad Fury: Blazin' Trails,Racing
3511,Far Cry Instincts,Shooter
3518,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,Strategy
3519,Spyro Orange: The Cortex Conspiracy,Action
3520,Enslaved: Odyssey to the West,Action
3522,Beyond The Beyond,Role-Playing
3525,"Warhammer 40,000: Space Marine",Shooter
3527,No More Heroes,Action
3529,Petz Wild Animals: Tigerz,Simulation
3530,Naruto: Ultimate Ninja 2,Fighting
3531,Defiance,Shooter
3533,3D Dot Game Heroes,Role-Playing
3534,The Mysterious Murasame Castle,Action
3535,NBA Hangtime,Sports
3536,Jillian Michaels Fitness Ultimatum 2010,Sports
3538,Grease,Misc
3539,Blood Wake,Shooter
3540,Dynasty Warriors 5: Xtreme Legends,Action
3542,Dora The Explorer: Dora Saves the Snow Princess,Platform
3543,Jampack Summer 2002,Misc
3544,FIFA World Cup Germany 2006,Sports
3545,Wreckless: ThE YaKuza MisSiOns,Racing
3546,Super Bomberman,Puzzle
3548,Spec Ops: The Line,Shooter
3549,SD Gundam G Generation Neo,Strategy
3550,Bratz 4 Real,Adventure
3551,RalliSport Challenge,Racing
3552,Resident Evil Outbreak File #2,Action
3553,Bob the Builder: Can We Fix It?,Action
3554,XIII,Shooter
3555,NHL 14,Sports
3561,Breath of Fire IV,Role-Playing
3563,Odin Sphere,Role-Playing
3564,Donkey Kong Jungle Climber,Platform
3565,The Incredible Hulk,Action
3566,Ms. Pac-Man Maze Madness,Puzzle
3567,Arena Football,Sports
3569,NHL Hitz 20-02,Sports
3570,Classic NES Series: Dr. Mario,Puzzle
3572,NCAA March Madness 07,Sports
3573,"Monsters, Inc. Scream Team",Platform
3574,Harry Potter Collection,Misc
3576,Yu-Gi-Oh! World Championship Tournament 2004,Misc
3577,Cabela's Big Game Hunter 2005 Adventures,Sports
3578,Hotel Dusk: Room 215,Adventure
3579,Knockout Kings 2001,Fighting
3583,Battlefield 2: Modern Combat,Shooter
3585,All-Star Baseball 2002,Sports
3586,Backyard NFL Football,Sports
3588,NASCAR Rumble,Racing
3589,Tony Hawk: Shred,Sports
3591,WWE Raw 2,Fighting
3593,Mega Man X2,Platform
3594,Manhunt 2,Action
3596,Fullmetal Alchemist and the Broken Angel,Role-Playing
3598,Final Fantasy IV: The Complete Collection,Role-Playing
3599,Frontlines: Fuel of War,Shooter
3600,Lips: Number One Hits,Misc
3601,Hamtaro: Ham-Hams Unite!,Role-Playing
3602,Batman Begins,Action
3603,Viva Pinata: Pocket Paradise,Simulation
3604,Dr. Seuss' The Cat in the Hat,Misc
3605,Barbie Groovy Games,Misc
3606,Yu-Gi-Oh! Reshef of Destruction,Strategy
3607,Blinx: The Time Sweeper,Platform
3609,Archer Maclean's Mercury,Puzzle
3610,ESPN NFL Football,Sports
3611,Fatal Fury Special,Fighting
3612,Catz,Simulation
3614,DS Bimoji Training,Misc
3616,Petz Catz Clan,Simulation
3617,Soul Sacrifice,Role-Playing
3618,G-Force,Action
3620,Soldier of Fortune: Gold Edition,Shooter
3621,Rune Factory: A Fantasy Harvest Moon,Role-Playing
3622,Monster Jam: Path of Destruction,Racing
3623,Rapala Tournament Fishing!,Sports
3624,MX 2002 Featuring Ricky Carmichael,Racing
3625,Purr Pals,Simulation
3627,God of War: Origins Collection,Action
3628,MX vs. ATV: Alive,Racing
3629,Lunar: Silver Star Story Complete,Role-Playing
3631,NBA Showtime: NBA on NBC,Sports
3632,ZhuZhu Pets 2: Featuring The Wild Bunch,Simulation
3634,Soul Reaver 2,Action
3635,Metal Gear Solid 3: Subsistence,Action
3636,Sly Cooper: Thieves in Time,Platform
3637,The Godfather (old US sales),Action
3638,Daytona USA,Racing
3639,Harry Potter and the Deathly Hallows - Part 1,Action
3640,Tiger Woods PGA Tour 13,Sports
3641,WWF Raw,Fighting
3642,Shin Super Robot Taisen,Role-Playing
3643,Jump Super Stars,Fighting
3644,Legends of WrestleMania,Fighting
3645,The Activision Decathlon,Sports
3646,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,Shooter
3647,50 Classic Games,Misc
3648,Fighting Force 2,Action
3649,Sakura Wars,Adventure
3650,Yokai Sangokushi,Action
3651,Extermination,Action
3652,Batman: Vengeance,Adventure
3653,Unit 13,Shooter
3654,Tatsunoko vs. Capcom: Ultimate All-Stars,Fighting
3655,TMNT,Action
3656,F.E.A.R.,Shooter
3657,Secret Agent Clank(US sales),Platform
3659,Derby Stallion 04,Sports
3661,Barbie Horse Adventures: Riding Camp,Sports
3662,CrossworDS,Puzzle
3664,Mega Man Zero,Platform
3665,Contender 2,Fighting
3666,The Amazing Spider-Man 2 (2014),Action
3668,SD Gundam G Generation Zero,Strategy
3669,Super Robot Taisen F,Strategy
3671,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,Sports
3672,Time Crisis: Razing Storm,Shooter
3674,Super Robot Taisen F Kanketsuhen,Strategy
3676,Rune Factory 4,Role-Playing
3677,Summer Sports: Paradise Island,Sports
3679,Dynasty Warriors: Gundam 3,Action
3682,Jak X: Combat Racing,Racing
3683,Metro 2033,Shooter
3684,Are You Smarter than a 5th Grader? Make the Grade,Misc
3685,American Idol,Misc
3686,Top Gun: Fire at Will!,Misc
3688,Dragon Ball Z: Shin Budokai,Fighting
3691,SingStar Summer Party,Misc
3693,NBA Live 10,Sports
3696,Gekikuukan Pro Yakyuu: At the End of the Century 1999,Sports
3697,Medarot 2: Kabuto / Kuwagata Version,Role-Playing
3698,Excite Truck,Racing
3700,System 3 presents Ferrari Challenge Trofeo Pirelli,Racing
3701,Dance Dance Revolution Ultramix,Simulation
3703,Crash Tag Team Racing,Racing
3704,Two Worlds II,Role-Playing
3707,Front Mission 4,Strategy
3708,The Fairly Odd Parents: Breakin' Da Rules,Platform
3710,Inazuma Eleven,Role-Playing
3711,Ninokuni: Shikkoku no Madoushi,Role-Playing
3713,Resident Evil: Revelations 2,Action
3715,SRS: Street Racing Syndicate,Racing
3716,Despicable Me: The Game - Minion Mayhem,Puzzle
3718,Action Force,Action
3719,Gauntlet Legends,Action
3720,FIFA 99,Sports
3721,Kidou Senshi Gundam: Extreme VS,Fighting
3724,Bust A Groove,Misc
3725,Fire Emblem: Path of Radiance,Action
3726,Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,Role-Playing
3727,Let's Draw!,Misc
3728,Pachi-Slot Aruze Oukoku 2,Misc
3730,Valkyria Chronicles II,Role-Playing
3733,Rune Factory 2: A Fantasy Harvest Moon,Role-Playing
3734,Terminator Salvation,Shooter
3736,Bratz: Rock Angelz,Misc
3737,How to Train Your Dragon,Action
3740,Greg Hastings' Tournament Paintball,Shooter
3741,Hello Kitty: Big City Dreams,Puzzle
3742,Star Fox Command,Shooter
3743,World Soccer Winning Eleven 7 International (JP version),Sports
3744,ESPN NBA Basketball,Sports
3745,Inazuma Eleven GO,Role-Playing
3746,Over the Hedge,Platform
3747,Mat Hoffman's Pro BMX,Sports
3748,Lego Star Wars: The Force Awakens,Action
3751,Magician's Quest: Mysterious Times,Role-Playing
3752,The Hobbit,Platform
3753,War of the Monsters,Fighting
3754,Tales of Symphonia: Dawn of the New World,Role-Playing
3756,The Incredible Hulk: Ultimate Destruction,Action
3758,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare",Adventure
3759,Jewel Master Egypt,Puzzle
3760,Time Crisis II,Shooter
3761,Clock Tower,Adventure
3762,NCAA March Madness 06,Sports
3764,Jampack Volume 11,Misc
3765,Dragon's Crown,Role-Playing
3767,Legacy of Kain: Defiance,Action
3768,SpongeBob SquarePants: Game Boy Advance Video Volume 2,Misc
3769,NCAA March Madness 2005,Sports
3770,007 Racing,Racing
3771,Conflict: Vietnam,Shooter
3772,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,Misc
3773,Mystery Dungeon: Shiren the Wanderer,Role-Playing
3774,SimAnimals,Simulation
3775,MLB SlugFest 20-04,Sports
3776,Gex 3: Deep Cover Gecko,Platform
3777,NASCAR 09,Racing
3779,Jampack Vol. 2,Misc
3781,Sesame Street: Once Upon A Monster,Misc
3782,Virtual Soccer,Sports
3783,Romance of the Three Kingdoms IV: Wall of Fire,Strategy
3784,Winning Post,Sports
3786,SingStar Dance,Misc
3787,Kirby and the Rainbow Curse,Platform
3790,Medal of Honor: European Assault,Shooter
3792,Ty the Tasmanian Tiger 2: Bush Rescue,Platform
3794,NBA 06,Sports
3797,We Cheer,Simulation
3800,Alice in Wonderland,Adventure
3801,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,Simulation
3802,Front Mission 2,Strategy
3804,F.E.A.R. 2: Project Origin,Shooter
3807,Are You Smarter Than A 5th Grader?,Misc
3809,Oni,Action
3811,Juiced,Racing
3812,The Warriors,Action
3813,Batman: Arkham Origins Blackgate,Action
3814,J-League Soccer: Prime Goal 2,Sports
3815,Go Diego Go! Safari Rescue,Action
3817,Picross 3D,Puzzle
3819,Silent Hill: Origins,Action
3821,Wayne Gretzky's 3D Hockey,Sports
3822,Pachi-Slot Aruze Oukoku 4,Misc
3823,Return to Castle Wolfenstein: Operation Resurrection,Shooter
3824,Mario Tennis: Power Tour,Sports
3825,Seaman,Simulation
3827,The Grinch,Adventure
3828,GT Pro Series,Racing
3830,Spectrobes: Beyond the Portals,Role-Playing
3831,Classic Word Games,Misc
3832,Naruto Shippuden: Clash of Ninja Revolution 3,Fighting
3835,Final Fantasy Chronicles,Role-Playing
3837,Syphon Filter 3,Shooter
3840,We Love Katamari,Puzzle
3842,Way of the Samurai 3,Action
3844,DC Universe Online,Role-Playing
3846,Mega Man 6,Platform
3848,Final Fantasy Explorers,Role-Playing
3849,Rival Schools: United By Fate,Fighting
3854,Cars Toon: Mater's Tall Tales,Misc
3856,Swing Away Golf,Sports
3857,J-League Pro Soccer Club o Tsukurou! 3,Sports
3858,Tomb Raider: Legend,Action
3860,Freedom Fighters,Shooter
3862,That's So Raven 2: Supernatural Style,Adventure
3863,Lair,Action
3865,The Punisher,Action
3866,Front Mission 3,Strategy
3867,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,Misc
3868,SSX On Tour,Sports
3871,Petz: Hamsterz Life 2,Misc
3872,Omega Boost,Shooter
3873,The Sims 2: Open for Business,Simulation
3877,Jampack Winter 2002,Misc
3879,Way of the Samurai,Action
3882,Fishing Derby,Sports
3883,Pac-Man Fever,Misc
3885,The 3rd Birthday,Role-Playing
3886,Prince of Persia Trilogy,Action
3887,International Track & Field,Sports
3888,100 All-Time Favorites,Puzzle
3889,HSX HyperSonic.Xtreme,Racing
3890,StarCraft II: Legacy of the Void,Strategy
3892,SoulCalibur: Broken Destiny,Fighting
3893,The Saboteur,Action
3894,Lords of the Fallen,Role-Playing
3897,Jam With the Band,Misc
3899,Jikkyou Powerful Pro Yakyuu 10,Sports
3900,Summoner,Role-Playing
3901,Virtual Pool,Sports
3903,Sega Bass Fishing,Sports
3904,Fire Emblem: Radiant Dawn,Strategy
3905,Dynasty Warriors,Action
3906,"SpongeBob SquarePants: Lights, Camera, Pants!",Misc
3908,Rugrats: Scavenger Hunt,Misc
3909,Wrecking Crew,Platform
3910,International Superstar Soccer 2000 (All region sales),Sports
3911,Major League Baseball 2K10,Sports
3912,Monsters vs. Aliens,Action
3914,SpongeBob SquarePants: Creature from the Krusty Krab,Platform
3917,Dai-4-Ji Super Robot Taisen S,Strategy
3918,Disney's Kim Possible: Revenge of Monkey Fist,Platform
3920,Ace Combat Zero: The Belkan War,Simulation
3921,R.U.S.E.,Strategy
3922,Disgaea 3: Absence of Justice,Role-Playing
3923,Test Drive Unlimited,Racing
3925,Picross DS,Puzzle
3926,Final Fantasy II Anniversary Edition,Role-Playing
3927,NHL 07,Sports
3929,Quantum Break,Action
3932,The BIGS,Sports
3935,Rory McIlroy PGA Tour,Action
3936,Euro Truck Simulator,Simulation
3937,Dragon Ball Z: Supersonic Warriors,Fighting
